"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.295481500E0,2.698862784E-2,1.784985369E-1,-3.083423924E-1,3.573025954E-1
1.305543500E0,4.710611947E-2,1.188547446E-1,-5.418924648E-1,5.567700424E-1
1.315605500E0,1.710220677E-1,8.305969834E-2,-3.979591584E-1,4.410430284E-1
1.325666500E0,2.839249315E-1,1.338176233E-1,-4.583223045E-2,3.172083170E-1
1.335728500E0,3.513347764E-1,2.323098779E-1,2.063464862E-1,4.690233223E-1
1.345790500E0,3.236509877E-1,2.069547428E-1,3.774646676E-1,5.385720033E-1
1.355852500E0,2.192064869E-1,1.788429379E-2,3.803344810E-1,4.393468439E-1
1.365914500E0,9.569319248E-2,-8.827102929E-2,1.793072069E-1,2.215852796E-1
1.375976500E0,7.373031959E-2,4.091048285E-2,1.458003223E-2,8.557105220E-2
1.386038500E0,5.107615963E-3,1.782783893E-1,1.217390299E-3,1.783556948E-1
1.396100500E0,-1.563622210E-1,1.249386263E-1,-2.120539534E-1,2.915916385E-1
1.406162500E0,-2.783133586E-1,1.130320872E-1,-4.520792323E-1,5.427800758E-1
1.416224500E0,-3.380495370E-1,-2.456649184E-2,-3.726910007E-1,5.037654057E-1
1.426286500E0,-2.078403767E-1,-4.010166675E-2,-3.019303358E-1,3.687379741E-1
1.436348500E0,-9.604782611E-3,1.864199062E-1,-1.118999201E-1,2.176378308E-1
1.446410500E0,7.249290258E-2,3.086441088E-1,9.120486975E-2,3.299010989E-1
1.456472500E0,9.056876577E-2,2.971343033E-1,1.687056202E-1,3.534870320E-1
1.466534500E0,1.640458278E-2,2.821405806E-1,2.154979634E-1,3.554036997E-1
1.476595500E0,-5.780637793E-2,2.907644928E-1,1.282633531E-1,3.230124693E-1
1.486657500E0,-8.733722895E-2,2.612888248E-1,4.603571355E-2,2.793186862E-1
1.496719500E0,-8.698413022E-2,2.347212696E-1,-1.265922189E-2,2.506403184E-1
1.506781500E0,-1.827659080E-1,2.698716603E-1,-1.192837840E-1,3.470773852E-1
1.516843500E0,-1.173671398E-1,1.965193632E-1,-1.379562825E-1,2.672580055E-1
1.526905500E0,-1.042737622E-1,-3.364473268E-2,-1.649487841E-1,1.980229454E-1
1.536967500E0,8.403179795E-4,3.853154317E-2,-4.530130327E-2,5.947767674E-2
1.547029500E0,3.361615442E-2,1.882915999E-1,1.871734661E-1,2.676147956E-1
1.557091500E0,8.054671124E-2,1.962692486E-1,2.101881069E-1,2.986443217E-1
1.567153500E0,8.162559561E-2,7.145107493E-2,1.177623385E-1,1.601123429E-1
1.577215500E0,1.033756299E-1,-7.165411949E-2,-3.175798237E-2,1.297281894E-1
1.587277500E0,1.214946163E-1,-7.801442832E-2,-1.221500891E-1,1.891238670E-1
1.597339500E0,6.377667747E-2,-1.258057684E-1,-2.787853020E-1,3.124352742E-1
1.607401500E0,5.095409900E-3,-1.519416529E-1,-3.700463051E-1,4.000581170E-1
1.617462500E0,-2.878445394E-2,-1.501991826E-1,-3.916868502E-1,4.204841589E-1
1.627524500E0,1.037310675E-2,-1.367785071E-1,-3.624577886E-1,3.875456229E-1
1.637586500E0,3.010709412E-2,-1.048437926E-1,-2.209475684E-1,2.464071548E-1
1.647648500E0,6.783157535E-2,-5.268779844E-3,-1.462400329E-1,1.612917539E-1
1.657710500E0,9.880990461E-2,-1.879441291E-3,-1.884165841E-1,2.127621647E-1
