"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"2.015012929E1,-2.064865270E0,-2.672438573E1,2.783986841E0,2.694822896E1"
"2.016014829E1,4.265623487E-1,-3.459819253E1,1.327956469E0,3.462629565E1"
"2.017016629E1,5.774485061E0,-3.702759369E1,-5.860167235E0,3.793058044E1"
"2.018018429E1,9.291301101E0,-2.736677020E1,-1.007332234E1,3.060621195E1"
"2.019020329E1,6.285353369E0,-1.577436813E1,-4.167780712E0,1.748447176E1"
"2.020022129E1,1.754968103E0,-1.075349151E1,4.890657219E-1,1.090672628E1"
"2.021023929E1,-2.063348503E0,-9.005396229E0,1.026852930E0,9.295643884E0"
"2.022025829E1,-4.654708180E0,-8.684768836E0,1.871204903E0,1.002960247E1"
"2.023027629E1,-5.628452604E0,-8.831113535E0,3.222605199E0,1.095688045E1"
"2.024029529E1,-6.134261316E0,-8.295005136E0,3.662732137E0,1.094768829E1"
"2.025031329E1,-6.457743319E0,-7.097793578E0,3.193452151E0,1.011332087E1"
"2.026033129E1,-6.516475677E0,-5.952153878E0,2.452773650E0,9.160168645E0"
"2.027035029E1,-6.345652780E0,-4.811626983E0,1.039160222E0,8.031121802E0"
"2.028036829E1,-5.725430430E0,-3.693815936E0,-1.577855941E0,6.993887270E0"
"2.029038629E1,-3.884873123E0,-3.303201465E0,-3.805218258E0,6.362630359E0"
"2.030040529E1,-1.705315741E0,-3.301126288E0,-4.280726699E0,5.668346991E0"
"2.031042329E1,-5.041608207E-1,-2.639188147E0,-2.990619256E0,4.020360151E0"
"2.032044229E1,-2.151567784E-1,-1.501225841E0,-8.716023374E-1,1.749188983E0"
"2.033046029E1,-1.070894158E-1,-1.233744961E-1,5.917487490E-1,6.138859758E-1"
"2.034047829E1,8.841647878E-2,1.806953943E0,1.645153885E0,2.445287577E0"
"2.035049729E1,5.500108851E-1,4.013844573E0,2.235535555E0,4.627210764E0"
"2.036051529E1,1.244440249E0,5.937773820E0,2.135883797E0,6.431779619E0"
"2.037053329E1,2.201305370E0,7.892009770E0,1.482627017E0,8.326328508E0"
"2.038055229E1,3.146953630E0,1.003873840E1,5.463626611E-1,1.053461428E1"
"2.039057029E1,4.073420100E0,1.187092015E1,-2.401111965E-1,1.255265510E1"
"2.040058929E1,4.992424060E0,1.300497944E1,-2.984909304E-1,1.393351661E1"
"2.041060729E1,5.847923750E0,1.361726478E1,-6.287152849E-2,1.481998870E1"
"2.042062529E1,6.394417974E0,1.377970394E1,3.243333578E-1,1.519453896E1"
"2.043064429E1,6.670559165E0,1.367057502E1,6.067491961E-1,1.522330862E1"
"2.044066229E1,6.778413981E0,1.340231880E1,6.170122290E-1,1.503162497E1"
"2.045068129E1,6.621239655E0,1.292680217E1,3.655749393E-1,1.452847803E1"
"2.046069929E1,6.090796623E0,1.244466883E1,-6.734121323E-2,1.385540042E1"
"2.047071729E1,5.208326066E0,1.181422906E1,-5.522414517E-1,1.292314355E1"
"2.048073629E1,4.190974862E0,1.101370431E1,-6.819525754E-1,1.180385582E1"
"2.049075429E1,3.302032022E0,9.990450922E0,-5.423678434E-1,1.053597115E1"
"2.050077229E1,2.575985886E0,8.884895055E0,-6.133354998E-1,9.271097230E0"
"2.051079129E1,1.914453249E0,7.973131701E0,-8.723636448E-1,8.246028056E0"
"2.052080929E1,1.081839415E0,7.486562667E0,-8.394356346E-1,7.610758785E0"
"2.053082829E1,1.941953874E-1,7.457727708E0,-2.771229021E-1,7.465400962E0"
"2.054084629E1,-4.328319526E-1,7.574301893E0,2.321425744E-1,7.590209670E0"
"2.055086429E1,-5.344157763E-1,7.568000933E0,5.535126364E-1,7.607010883E0"
"2.056088329E1,-2.771969059E-1,7.275632549E0,1.010547384E0,7.350705621E0"
"2.057090129E1,-6.843961269E-2,6.562378074E0,1.542037067E0,6.741466330E0"
"2.058092029E1,-7.325713366E-2,5.405011198E0,1.994243184E0,5.761642000E0"
"2.059093829E1,-4.482848279E-1,3.441940105E0,9.486054166E-1,3.598300044E0"
"2.060095629E1,-1.387196219E0,-1.072078804E0,-5.146585901E0,5.437004023E0"
"2.061097529E1,-1.810230577E0,-5.867326566E0,-5.271835599E0,8.092879979E0"
"2.062099329E1,-1.847982686E0,-9.420950244E0,-1.335645119E-1,9.601415676E0"
"2.063101129E1,-1.903992580E0,-1.634623517E1,2.610197067E0,1.666246443E1"
"2.064103029E1,-1.513907575E0,-2.612567295E1,3.134164892E0,2.635651139E1"
"2.065104829E1,6.633117981E-1,-3.680760974E1,-7.725176136E-1,3.682169063E1"
"2.066106729E1,5.402284641E0,-4.047251822E1,-7.691726847E0,4.154963384E1"
"2.067108529E1,6.602705151E0,-2.799190304E1,-5.522075379E0,2.928541732E1"
"2.068110329E1,2.035856941E0,-1.424987972E1,8.850954453E-1,1.442176063E1"
"2.069112229E1,-1.717691811E0,-8.567614608E0,1.133613732E0,8.811331643E0"
"2.070114029E1,-4.186522207E0,-6.738779799E0,8.766650029E-1,7.981645376E0"
"2.071115929E1,-4.836289077E0,-6.863106222E0,1.846557720E0,8.596609475E0"
"2.072117729E1,-4.849615173E0,-7.656274593E0,2.776445103E0,9.478710640E0"
"2.073119529E1,-4.948226711E0,-8.222113745E0,3.630827390E0,1.026016616E1"
"2.074121429E1,-4.726880363E0,-7.967869792E0,3.953762094E0,1.007286363E1"
"2.075123229E1,-4.144815187E0,-7.153039241E0,3.606426959E0,9.019522090E0"
"2.076125029E1,-3.428535363E0,-5.747768548E0,2.755641879E0,7.237766242E0"
"2.077126929E1,-2.457658998E0,-3.893948001E0,1.186363876E0,4.755037122E0"
"2.078128729E1,-1.111650274E0,-2.324170573E0,-8.225370352E-1,2.704459717E0"
"2.079130629E1,3.462365891E-1,-1.104254277E0,-2.537781640E0,2.789192166E0"
"2.080132429E1,1.386463124E0,3.125219822E-2,-2.690441916E0,3.026835707E0"
"2.081134229E1,1.695654386E0,1.316777177E0,-1.857417169E0,2.838863236E0"
"2.082136129E1,1.592290231E0,2.969072852E0,-7.702981567E-1,3.456029663E0"
"2.083137929E1,1.580716107E0,4.686479026E0,3.043825849E-1,4.955239432E0"
"2.084139729E1,1.777862291E0,6.175067280E0,8.667339456E-1,6.484094229E0"
"2.085141629E1,1.848374157E0,7.846885053E0,6.880067825E-1,8.090948362E0"
"2.086143429E1,2.242532625E0,9.489454468E0,4.309538269E-1,9.760349373E0"
"2.087145329E1,2.867787382E0,1.096606470E1,3.375445569E-1,1.133987283E1"
"2.088147129E1,3.453023210E0,1.227458736E1,3.589430638E-1,1.275608499E1"
"2.089148929E1,4.074015054E0,1.327800348E1,3.011304001E-1,1.389221562E1"
"2.090150829E1,4.650968593E0,1.381218523E1,-2.472319722E-2,1.457424375E1"
"2.091152629E1,5.269369243E0,1.387585556E1,-5.907266557E-1,1.485444639E1"
"2.092154529E1,5.886279146E0,1.336543690E1,-1.332516128E0,1.466488271E1"
"2.093156329E1,6.325592737E0,1.246323024E1,-1.746607754E0,1.408530688E1"
"2.094158129E1,6.335397348E0,1.145477615E1,-1.620832976E0,1.319000591E1"
"2.095160029E1,5.624984035E0,1.054081776E1,-1.311034627E0,1.201948818E1"
"2.096161829E1,4.519439278E0,9.862858829E0,-9.338377619E-1,1.088913994E1"
"2.097163729E1,3.582027990E0,9.176463540E0,-4.059055610E-1,9.859166645E0"
"2.098165529E1,2.783863465E0,8.380915936E0,7.991382323E-2,8.831536330E0"
"2.099167329E1,2.020320597E0,7.693004463E0,3.895602179E-1,7.963401921E0"
"2.100169229E1,1.239381238E0,7.345399772E0,5.171488754E-1,7.467155189E0"
"2.101171029E1,4.678963892E-1,7.330235018E0,6.760411135E-1,7.376198482E0"
"2.102172829E1,-6.478481054E-2,7.423309243E0,9.583540408E-1,7.485196033E0"
"2.103174729E1,-1.916316757E-1,7.277218899E0,1.073906643E0,7.358526556E0"
"2.104176529E1,-1.328329521E-1,6.857624457E0,1.255067418E0,6.972793702E0"
"2.105178429E1,-1.815667172E-1,6.205821295E0,1.578036035E0,6.405886523E0"
"2.106180229E1,-4.024626839E-1,5.249353055E0,1.719263835E0,5.538370865E0"
"2.107182029E1,-9.696290074E-1,3.512616570E0,4.337218257E-1,3.669709825E0"
"2.108183929E1,-1.721373949E0,-3.933515525E-1,-3.922178943E0,4.301318563E0"
"2.109185742E1,-2.088650720E0,-4.542987185E0,-3.679724146E0,6.208185257E0"
"2.110187642E1,-2.589604343E0,-8.832254326E0,7.029265380E-1,9.230865228E0"
"2.111189442E1,-3.525309998E0,-1.648482822E1,2.849148213E0,1.709663761E1"
"2.112191242E1,-4.082059068E0,-2.513781393E1,3.822508475E0,2.575236817E1"
"2.113193142E1,-2.746632489E0,-3.388678519E1,-3.667015515E-2,3.399793443E1"
"2.114194942E1,1.984963799E0,-3.778940403E1,-6.002833450E0,3.831465970E1"
"2.115196742E1,6.409531857E0,-2.803778263E1,-6.556792814E0,2.949899804E1"
"2.116198642E1,4.006936088E0,-1.530521327E1,-2.533755248E0,1.602264041E1"
"2.117200442E1,3.833754717E-1,-9.956164019E0,-9.985804725E-1,1.001345803E1"
"2.118202342E1,-2.048217370E0,-8.758934920E0,-6.367500901E-1,9.017737300E0"
"2.119204142E1,-3.598718575E0,-9.656152740E0,3.161858475E-1,1.030980284E1"
"2.120205942E1,-4.274021112E0,-1.072819529E1,1.424682280E0,1.163577029E1"
"2.121207842E1,-4.518343217E0,-1.054965407E1,2.292197413E0,1.170319595E1"
"2.122209642E1,-4.160846499E0,-9.100514055E0,2.415897599E0,1.029410321E1"
"2.123211542E1,-3.398180128E0,-7.422028702E0,1.321574818E0,8.269262255E0"
"2.124213342E1,-2.536785859E0,-5.543709492E0,-3.320984602E-1,6.105594714E0"
"2.125215142E1,-1.812972044E0,-3.527148655E0,-1.656325575E0,4.297797073E0"
"2.126217042E1,-1.098915185E0,-1.796418430E0,-1.824373384E0,2.786228993E0"
"2.127218842E1,-9.666119903E-2,-4.197616714E-1,-1.161188031E0,1.238507526E0"
"2.128220742E1,8.718644388E-1,8.416879821E-1,-3.031991816E-1,1.249206149E0"
"2.129222542E1,1.342691599E0,2.070861005E0,4.347195069E-1,2.506046105E0"
"2.130224342E1,1.523094866E0,3.439764356E0,1.107694267E0,3.921579195E0"
"2.131226242E1,1.616970744E0,5.192923331E0,1.646186503E0,5.682515034E0"
"2.132228042E1,1.727718324E0,7.162083129E0,1.973252850E0,7.627199497E0"
"2.133229942E1,2.043296354E0,9.120246654E0,1.893846492E0,9.536278811E0"
"2.134231742E1,2.563763158E0,1.068325359E1,1.294049635E0,1.106252020E1"
"2.135233542E1,3.116300187E0,1.187522838E1,7.778083205E-1,1.230192512E1"
"2.136235442E1,3.671783335E0,1.278000665E1,5.641721471E-1,1.330897641E1"
"2.137237242E1,4.119043000E0,1.322134864E1,1.921652341E-1,1.384945857E1"
"2.138239042E1,4.406350911E0,1.321957343E1,-3.694668460E-1,1.393949625E1"
"2.139240942E1,4.515200046E0,1.310300918E1,-1.031776285E0,1.389749774E1"
"2.140242742E1,4.325147996E0,1.293440121E1,-1.420538943E0,1.371216871E1"
"2.141244642E1,3.822975959E0,1.252625620E1,-1.290543644E0,1.316008140E1"
"2.142246442E1,3.229616303E0,1.206541375E1,-7.346114302E-1,1.251176584E1"
"2.143248242E1,2.701445791E0,1.150217252E1,-4.410898291E-2,1.181523286E1"
"2.144250142E1,2.189288611E0,1.075765122E1,5.952349321E-1,1.099428711E1"
"2.145251942E1,1.685129690E0,9.885838387E0,1.105770533E0,1.008921162E1"
"2.146253842E1,1.194753681E0,9.129724406E0,1.388254126E0,9.311635388E0"
"2.147255642E1,8.778395623E-1,8.580152793E0,1.477652206E0,8.750604567E0"
"2.148257442E1,7.765103848E-1,8.236829433E0,1.403253404E0,8.391510448E0"
"2.149259342E1,9.095775180E-1,8.091908532E0,1.231559272E0,8.235475286E0"
"2.150261142E1,1.296716842E0,8.084959116E0,1.113891293E0,8.263703304E0"
"2.151263042E1,1.804056356E0,8.109839603E0,9.812400428E-1,8.365820327E0"
"2.152264842E1,2.376715115E0,7.939328363E0,4.849540329E-1,8.301619722E0"
"2.153266642E1,2.848471982E0,7.196386989E0,-1.278329980E0,7.844482511E0"
"2.154268542E1,2.980546843E0,5.515892533E0,-3.698642228E0,7.279332679E0"
"2.155270342E1,2.506052309E0,2.690391045E0,-6.360231643E0,7.346499078E0"
"2.156272142E1,1.431537555E0,-1.400243842E0,-8.757286005E0,8.983320141E0"
"2.157274042E1,3.190246707E-1,-3.489710687E0,-1.550098039E0,3.831796100E0"
"2.158275842E1,-5.267622095E-1,-5.055314373E0,5.307358603E0,7.348587427E0"
"2.159277742E1,-1.244090878E0,-1.113427506E1,4.534877096E0,1.208656087E1"
"2.160279542E1,-1.523112700E0,-1.956449004E1,3.551036285E0,1.994239207E1"
"2.161281342E1,-1.370183745E0,-2.865799913E1,1.189432422E0,2.871538033E1"
"2.162283242E1,-4.814664611E-1,-3.353176565E1,-1.407894924E0,3.356476256E1"
"2.163285042E1,1.638615821E0,-2.941032529E1,-3.747122662E0,2.969331951E1"
"2.164286942E1,1.956956367E0,-1.903478610E1,-3.718900491E0,1.949315215E1"
"2.165288742E1,-3.307106236E-1,-1.294787203E1,-2.539259816E0,1.319865902E1"
"2.166290542E1,-3.438112810E0,-1.098487519E1,-2.674055679E0,1.181688100E1"
"2.167292442E1,-5.801610294E0,-1.110174817E1,-1.422274250E0,1.260675845E1"
"2.168294242E1,-6.761648844E0,-1.145746470E1,1.014551557E0,1.334251503E1"
"2.169296142E1,-7.072281591E0,-1.105158725E1,2.678401330E0,1.339136219E1"
"2.170297942E1,-6.720551105E0,-1.011778340E1,2.752522974E0,1.245438601E1"
"2.171299742E1,-5.777378263E0,-9.024565741E0,1.877783021E0,1.087873869E1"
"2.172301642E1,-4.477595141E0,-7.873410362E0,8.598389820E-1,9.098284017E0"
"2.173303442E1,-3.058753352E0,-6.624348035E0,-1.096167286E-1,7.297258032E0"
"2.174305342E1,-1.778758377E0,-5.361069957E0,-8.866647649E-1,5.717624232E0"
"2.175307142E1,-6.086463252E-1,-3.869079208E0,-1.595666560E0,4.229228776E0"
"2.176308942E1,4.629813659E-1,-2.411197023E0,-1.648758109E0,2.957469548E0"
"2.177310842E1,1.329469144E0,-9.412485230E-1,-1.187954246E0,2.016103240E0"
"2.178312642E1,2.037519743E0,6.874700081E-1,-5.453768206E-1,2.218453874E0"
"2.179314542E1,2.526292446E0,2.290261985E0,3.467808918E-1,3.427493322E0"
"2.180316342E1,2.859423525E0,3.969887545E0,8.854251552E-1,4.971950092E0"
"2.181318142E1,3.082015915E0,5.737193273E0,1.116097886E0,6.607562580E0"
"2.182320042E1,3.220182990E0,7.524332757E0,1.169755445E0,8.267616931E0"
"2.183321842E1,3.479042150E0,9.252614168E0,1.072217968E0,9.943050568E0"
"2.184323742E1,3.920191182E0,1.054201293E1,8.520901787E-1,1.127953869E1"
"2.185325542E1,4.242944622E0,1.149018572E1,7.927713454E-1,1.227417751E1"
"2.186327342E1,4.414472694E0,1.214444472E1,9.003051496E-1,1.295321026E1"
"2.187329242E1,4.403223528E0,1.247277757E1,7.241893530E-1,1.324699996E1"
"2.188331042E1,4.216139816E0,1.270963424E1,2.632322931E-1,1.339327924E1"
"2.189332842E1,3.865313309E0,1.293068706E1,-4.153323325E-1,1.350243740E1"
"2.190334742E1,3.388897673E0,1.297962241E1,-1.071089455E0,1.345743133E1"
"2.191336542E1,2.945002496E0,1.281842754E1,-1.500385011E0,1.323768406E1"
"2.192338442E1,2.586100107E0,1.245847177E1,-1.711455463E0,1.283863359E1"
"2.193340242E1,2.157501831E0,1.178489475E1,-1.487316484E0,1.207272416E1"
"2.194342042E1,1.548072856E0,1.052720544E1,-7.667267505E-1,1.066801077E1"
"2.195343942E1,9.755500442E-1,9.337378330E0,2.583569578E-1,9.391755974E0"
"2.196345742E1,6.886651790E-1,8.533430032E0,1.234822018E0,8.649767237E0"
"2.197347642E1,7.026885563E-1,7.916300274E0,1.931037122E0,8.178660379E0"
"2.198349442E1,9.110249962E-1,7.667372609E0,2.330300210E0,8.065287864E0"
"2.199351242E1,1.232720529E0,7.789418033E0,2.588292228E0,8.300234325E0"
"2.200353142E1,1.657821878E0,8.072372984E0,2.738669751E0,8.684002014E0"
"2.201354942E1,2.115073265E0,8.307454442E0,2.916551406E0,9.055032100E0"
"2.202356842E1,2.587344394E0,8.285961832E0,3.216610633E0,9.257326745E0"
"2.203358642E1,2.973993576E0,7.992132813E0,3.230586648E0,9.118964568E0"
"2.204360442E1,3.227895759E0,7.311598772E0,2.829138164E0,8.478373098E0"
"2.205362342E1,3.326609039E0,5.678174987E0,-3.168196857E-1,6.588503137E0"
"2.206364142E1,3.203969538E0,1.695414212E0,-8.930031466E0,9.637702638E0"
"2.207366042E1,1.939979561E0,-4.107180169E0,-1.450422893E1,1.519885214E1"
"2.208367842E1,6.408036724E-2,-7.031149353E0,-6.448725743E0,9.540819212E0"
"2.209369567E1,-7.831564032E-1,-9.812696736E0,1.990765407E0,1.004318167E1"
"2.210371467E1,-8.493650108E-1,-1.566762370E1,3.611591220E0,1.610091439E1"
"2.211373267E1,-1.165179926E0,-2.290817471E1,3.470714253E0,2.319887864E1"
"2.212375167E1,-1.703573709E0,-2.954816989E1,4.832981014E-1,2.960118383E1"
"2.213376967E1,-1.742542770E0,-3.128631321E1,-4.309915999E0,3.162981546E1"
"2.214378767E1,-1.281630441E0,-2.253529542E1,-5.817481391E0,2.330933732E1"
"2.215380667E1,-9.056875116E-1,-1.392581885E1,-3.784217398E0,1.445921857E1"
"2.216382467E1,-1.847334815E0,-1.052194178E1,-1.677212999E0,1.081373886E1"
"2.217384367E1,-3.230988644E0,-1.002186567E1,-5.335467339E-1,1.054332734E1"
"2.218386167E1,-4.392079319E0,-1.126736471E1,5.938961390E-1,1.210770750E1"
"2.219387967E1,-4.684873673E0,-1.226050610E1,1.461225185E0,1.320618151E1"
"2.220389867E1,-4.466536302E0,-1.202384940E1,1.440582321E0,1.290729168E1"
"2.221391667E1,-3.897132687E0,-1.098440859E1,9.367135687E-1,1.169283146E1"
"2.222393567E1,-3.024287817E0,-9.834058954E0,5.658387132E-1,1.030413537E1"
"2.223395367E1,-1.927980051E0,-8.830932856E0,6.621036172E-2,9.039185029E0"
"2.224397167E1,-8.406615034E-1,-7.765739733E0,-9.052331829E-1,7.863388104E0"
"2.225399067E1,1.716860922E-1,-6.466784284E0,-1.887221596E0,6.738722464E0"
"2.226400867E1,6.767934309E-1,-4.770183088E0,-2.320460515E0,5.347638080E0"
"2.227402767E1,6.398710415E-1,-2.904626010E0,-1.966104044E0,3.565368469E0"
"2.228404567E1,5.505311412E-1,-1.052728613E0,-9.496498024E-1,1.520906577E0"
"2.229406367E1,7.386860624E-1,8.552611238E-1,1.214723969E-1,1.136610853E0"
"2.230408267E1,1.074175177E0,2.957429876E0,8.846942532E-1,3.268474828E0"
"2.231410067E1,1.497004444E0,5.201141008E0,1.372846713E0,5.583690373E0"
"2.232411967E1,1.964947318E0,7.276285098E0,1.527045976E0,7.690072315E0"
"2.233413767E1,2.442626976E0,8.987881479E0,1.320785444E0,9.407067249E0"
"2.234415567E1,3.061768177E0,1.017891253E1,1.076452594E0,1.068379309E1"
"2.235417467E1,3.536808255E0,1.106908329E1,9.344704306E-1,1.165790944E1"
"2.236419267E1,3.848696984E0,1.201670293E1,9.864381444E-1,1.265648759E1"
"2.237421167E1,4.095421418E0,1.293505844E1,6.842762589E-1,1.358515541E1"
"2.238422967E1,4.278147492E0,1.368501881E1,-4.244143009E-2,1.433820376E1"
"2.239424767E1,4.393016628E0,1.414232253E1,-9.967830384E-1,1.484242090E1"
"2.240426667E1,4.477479073E0,1.421168922E1,-2.044185423E0,1.503990104E1"
"2.241428467E1,4.665094589E0,1.372968101E1,-2.607281646E0,1.473313157E1"
"2.242430367E1,4.705843250E0,1.260037668E1,-2.346249075E0,1.365354671E1"
"2.243432167E1,4.001291479E0,1.138105446E1,-1.733771946E0,1.218789150E1"
"2.244433967E1,3.098799470E0,1.050234776E1,-1.039913270E0,1.099924025E1"
"2.245435867E1,2.340562365E0,9.609360396E0,-3.852578366E-1,9.897800918E0"
"2.246437667E1,1.564666669E0,8.869338537E0,4.723022662E-2,9.006418743E0"
"2.247439567E1,8.476712917E-1,8.272445993E0,3.388180804E-1,8.322662255E0"
"2.248441367E1,1.937217629E-1,7.888099152E0,5.011449730E-1,7.906376075E0"
"2.249443167E1,-3.757321376E-1,7.786685629E0,6.297568202E-1,7.821140670E0"
"2.250445067E1,-7.236277279E-1,7.886415739E0,8.601347780E-1,7.966117130E0"
"2.251446867E1,-7.268320021E-1,7.976476893E0,1.264619429E0,8.108744088E0"
"2.252448767E1,-5.086972368E-1,7.899223480E0,1.802581980E0,8.118239111E0"
"2.253450567E1,-1.493915360E-1,7.595513837E0,2.359076697E0,7.954834451E0"
"2.254452367E1,1.282051733E-1,6.962635773E0,2.822343407E0,7.514010632E0"
"2.255454267E1,2.050478196E-1,5.977673466E0,3.109681431E0,6.741271636E0"
"2.256456067E1,2.665906414E-2,4.577181702E0,3.042185851E0,5.496016538E0"
"2.257457967E1,-2.298343129E-1,9.526745671E-1,-3.854640094E0,3.977268271E0"
"2.258459767E1,-7.479462978E-1,-5.988280315E0,-1.500880037E1,1.617661934E1"
"2.259461567E1,-1.406133011E0,-9.194922615E0,-8.881976709E0,1.286131106E1"
"2.260463467E1,-1.161976821E0,-9.878881370E0,1.865181102E0,1.012034524E1"
"2.261465267E1,-2.043237881E-1,-1.135310477E1,6.527326355E0,1.309735567E1"
"2.262467167E1,7.112586010E-1,-1.675256053E1,4.723738654E0,1.742032950E1"
"2.263468967E1,2.558320570E0,-2.612762592E1,-2.396531621E0,2.636173750E1"
"2.264470767E1,4.991921200E0,-3.380227655E1,-9.519920801E0,3.547029841E1"
"2.265472667E1,4.390975950E0,-3.247910779E1,-7.839703503E0,3.369917007E1"
"2.266474467E1,9.516507196E-1,-2.217602846E1,5.709806085E-1,2.220378113E1"
"2.267476367E1,-8.991196266E-1,-1.434395441E1,2.770734712E0,1.463674878E1"
"2.268478167E1,-2.006294588E0,-1.015687788E1,1.055725457E0,1.040682192E1"
"2.269479967E1,-2.842288259E0,-8.415275345E0,2.693497963E-1,8.886394713E0"
"2.270481867E1,-3.333783865E0,-8.918529993E0,5.894966208E-1,9.539486274E0"
"2.271483667E1,-3.574582730E0,-9.519845957E0,1.305020035E0,1.025222834E1"
"2.272485567E1,-3.226285436E0,-9.013685827E0,2.165660158E0,9.815576082E0"
"2.273487367E1,-2.647357877E0,-7.832213804E0,2.452791191E0,8.623703464E0"
"2.274489167E1,-1.932217967E0,-6.565857167E0,1.786615573E0,7.073608826E0"
"2.275491067E1,-9.745704894E-1,-5.346447825E0,4.519020617E-1,5.453302436E0"
"2.276492867E1,4.584933355E-2,-4.179278677E0,-9.518390731E-1,4.286545233E0"
"2.277494767E1,7.104887420E-1,-2.870197604E0,-1.630009450E0,3.376352966E0"
"2.278496567E1,9.422590680E-1,-1.194949855E0,-1.513959907E0,2.146586105E0"
"2.279498367E1,7.319050464E-1,5.713507372E-1,-1.037993045E0,1.392679512E0"
"2.280500267E1,2.754146746E-1,2.283002082E0,-4.071591675E-1,2.335322320E0"
"2.281502067E1,-1.963144183E-1,4.197322015E0,8.348069787E-2,4.202739639E0"
"2.282503967E1,-5.057253894E-1,6.367916638E0,5.827416980E-1,6.414492058E0"
"2.283505767E1,-5.375757578E-1,8.425036687E0,9.378875434E-1,8.494107599E0"
"2.284507667E1,-3.716116047E-1,1.012858671E1,6.406477710E-1,1.015562866E1"
"2.285509467E1,2.114233312E-1,1.132882362E1,1.361301970E-1,1.133161400E1"
"2.286511267E1,9.720098475E-1,1.218233000E1,-9.975704391E-2,1.222145322E1"
"2.287513167E1,1.652037520E0,1.286054854E1,-1.482374418E-1,1.296707026E1"
"2.288514967E1,2.335642664E0,1.333156047E1,-1.828611080E-1,1.353584757E1"
"2.289516867E1,3.053375083E0,1.356247754E1,-1.768150870E-1,1.390306297E1"
"2.290518667E1,3.872215070E0,1.348902833E1,-2.152477026E-1,1.403546459E1"
"2.291520467E1,4.697075058E0,1.310428622E1,-2.146583033E-1,1.392231696E1"
"2.292522367E1,5.309267719E0,1.247106784E1,-2.389753383E-2,1.355420333E1"
"2.293524167E1,5.571303087E0,1.185582966E1,2.327296714E-1,1.310168990E1"
"2.294526067E1,5.307985425E0,1.128921224E1,4.321044859E-1,1.248229693E1"
"2.295527867E1,4.507981074E0,1.078737730E1,4.182478273E-1,1.169890309E1"
"2.296529667E1,3.643238690E0,1.034208025E1,4.730770223E-1,1.097522729E1"
"2.297531567E1,2.917807096E0,9.815984040E0,5.667214966E-1,1.025613544E1"
"2.298533367E1,2.384848007E0,9.053215343E0,4.563857798E-1,9.373179613E0"
"2.299535267E1,1.989444959E0,8.184854118E0,2.340863351E-1,8.426418254E0"
"2.300537067E1,1.584948321E0,7.435475544E0,3.439449922E-1,7.610299331E0"
"2.301538867E1,1.201973822E0,7.029964707E0,7.424104464E-1,7.170517284E0"
"2.302540767E1,1.048811271E0,6.839147841E0,1.092856300E0,7.004875671E0"
"2.303542567E1,1.132624529E0,6.626764104E0,7.817972180E-1,6.768164279E0"
"2.304544467E1,1.214644008E0,6.186065893E0,-5.154355681E-1,6.325222930E0"
"2.305546267E1,1.236898949E0,5.017720284E0,-2.255921288E0,5.638848882E0"
"2.306548067E1,1.225951061E0,3.020820710E0,-3.210820720E0,4.575771352E0"
