"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.568833333E0,-3.321972781E0,-3.631957657E0,-3.699890608E0,6.157581513E0
2.578852333E0,-2.751996725E0,-2.560715005E0,-3.029447692E0,4.827867089E0
2.588871333E0,-1.988484846E0,-8.625409073E-1,-1.667001421E0,2.734399850E0
2.598890333E0,-8.787482196E-1,1.252369512E0,3.208232743E-1,1.563187577E0
2.608910333E0,3.901213751E0,2.655854174E0,2.320174586E0,5.258920064E0
2.618929333E0,1.478438657E1,2.196469138E0,5.264629490E0,1.584673110E1
2.628948333E0,1.392889448E1,5.630221971E0,1.262345564E1,1.962307655E1
2.638967333E0,7.099321455E0,1.236662956E1,1.883928210E1,2.362736638E1
2.648986333E0,5.642412246E0,1.654404999E1,1.615284319E1,2.380035187E1
2.659005333E0,7.545170479E0,1.368442941E1,1.345265748E1,2.061958290E1
2.669025333E0,1.453985016E1,8.326175473E0,1.038206117E1,1.971090143E1
2.679044333E0,2.006494972E1,5.566881423E0,2.459972449E0,2.096768563E1
2.689063333E0,1.646767015E1,5.792275214E0,6.445745417E0,1.860866052E1
2.699082333E0,1.204110103E1,7.688621975E0,1.139089532E1,1.827171361E1
2.709101333E0,1.132702736E1,9.031271328E0,1.049105327E1,1.788652032E1
2.719121333E0,1.108155423E1,8.434320311E0,8.084619977E0,1.610278496E1
2.729140333E0,9.820323844E0,6.943584960E0,6.947376879E0,1.388949884E1
2.739159333E0,8.292045860E0,5.699623743E0,6.063082575E0,1.174754041E1
2.749178333E0,6.701975085E0,4.647942951E0,4.913394848E0,9.521622375E0
2.759197333E0,5.136024660E0,3.698733444E0,3.562512615E0,7.262979728E0
2.769217333E0,3.832410734E0,2.842344685E0,2.582157329E0,5.425295551E0
2.779236333E0,2.736392845E0,2.138920841E0,2.005266940E0,4.010476738E0
2.789255333E0,1.623734365E0,1.554086425E0,1.590840268E0,2.753628635E0
2.799274333E0,2.499585289E-1,9.936752433E-1,1.084597108E0,1.492052493E0
2.809293333E0,-1.215871777E0,3.775976917E-1,3.256244230E-1,1.314136774E0
2.819312333E0,-2.454560559E0,-3.937403923E-1,-5.171780384E-1,2.539167611E0
2.829332333E0,-3.471623495E0,-1.297631055E0,-1.451615725E0,3.980352278E0
