"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.016540417E0,5.680134389E-1,-3.811384732E-1,1.368893995E0,1.530286435E0
1.026558417E0,1.085123065E0,-6.267034042E-1,1.550751758E0,1.993760326E0
1.036577417E0,1.313605648E0,-5.419298869E-1,1.502507551E0,2.068036929E0
1.046595417E0,1.288790942E0,-3.559738111E-1,1.293018040E0,1.859998682E0
1.056614417E0,1.231777958E0,-4.043010485E-1,1.172511749E0,1.748004599E0
1.066632417E0,1.135132254E0,-6.112036049E-1,1.360986075E0,1.874667484E0
1.076651417E0,1.157924700E0,-8.332791013E-1,1.347002020E0,1.962029081E0
1.086670417E0,1.111338471E0,-8.459313065E-1,1.183539598E0,1.830693572E0
1.096688417E0,1.056622859E0,-7.623085213E-1,9.304884768E-1,1.601054325E0
1.106707417E0,1.018545206E0,-7.088205314E-1,7.162500036E-1,1.432785730E0
1.116725417E0,1.087681806E0,-6.131331861E-1,6.326560159E-1,1.399727706E0
1.126744417E0,1.210104668E0,-5.006514680E-1,7.949500179E-1,1.531976087E0
1.136762417E0,1.241090526E0,-3.955957139E-1,1.033649587E0,1.662899014E0
1.146781417E0,1.157813603E0,-3.264348471E-1,1.189824039E0,1.691973195E0
1.156799417E0,1.001404385E0,-2.562665051E-1,1.266521967E0,1.634796977E0
1.166818417E0,8.262826154E-1,-3.459645474E-1,1.246240607E0,1.534780140E0
1.176836417E0,5.729324090E-1,-6.243814749E-1,1.099163180E0,1.387898940E0
1.186855417E0,2.412488088E-1,-9.455210835E-1,5.479870176E-1,1.119151857E0
1.196873417E0,-8.034659028E-2,-1.228854350E0,-1.271045811E-1,1.238020259E0
1.206892417E0,-3.118860975E-1,-1.502299390E0,-2.579908490E-1,1.555871355E0
1.216911417E0,-3.997937223E-1,-1.773885015E0,1.878023341E-2,1.818476221E0
1.226929417E0,-3.513451552E-1,-2.080569722E0,5.398149490E-3,2.110033869E0
1.236948417E0,-3.658471271E-1,-2.357983852E0,-5.546819334E-1,2.449817139E0
1.246966417E0,-5.058686462E-1,-2.392989378E0,-1.162466233E0,2.708067391E0
1.256985417E0,-7.052893978E-1,-2.169271399E0,-1.261713509E0,2.606739825E0
1.267003417E0,-8.268749383E-1,-1.775755540E0,-1.001684175E0,2.200091154E0
1.277022417E0,-8.160891643E-1,-1.351621320E0,-9.390790598E-1,1.837049591E0
1.287040417E0,-7.765181324E-1,-9.651028240E-1,-1.200171418E0,1.724765289E0
1.297059417E0,-7.225971562E-1,-5.868932211E-1,-1.535752334E0,1.795863451E0
1.307077417E0,-6.949772483E-1,-1.505272114E-1,-1.649027081E0,1.795812387E0
1.317096417E0,-6.623994863E-1,4.039794517E-1,-1.427872521E0,1.625051511E0
