"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.105687333E0,2.749922132E-1,-3.217264059E0,5.826090247E0,6.661061200E0
1.115706333E0,1.141187630E0,-3.347113177E0,7.186109923E0,8.009098055E0
1.125724333E0,2.073504531E-1,-1.714527006E0,2.962577180E0,3.429206994E0
1.135743333E0,-4.091062903E-1,-7.196191692E-1,1.196623328E0,1.455035083E0
1.145761333E0,1.352227092E-1,-1.123014484E0,2.014056767E0,2.309950513E0
1.155780333E0,-2.579446560E-1,-4.784773645E-1,-1.409459492E0,1.510646251E0
1.165798333E0,-1.047154462E-1,-6.462661412E-1,-1.687973045E0,1.810491163E0
1.175817333E0,-9.456701875E-2,-8.484359613E-1,-1.078589094E0,1.375551138E0
1.185835333E0,-2.622178012E-1,-6.281839192E-1,-8.018589418E-1,1.051832199E0
1.195854333E0,-3.186580503E-1,3.407131996E-1,-6.878671803E-1,8.311375909E-1
1.205872333E0,-2.365993953E-1,1.567703713E0,-1.459333465E-1,1.592159146E0
1.215890333E0,-1.232335782E-1,2.174090089E0,8.516164081E-1,2.338184068E0
1.225909333E0,4.898797274E-2,2.279992813E0,1.545050722E0,2.754623165E0
1.235927333E0,3.368119007E-1,2.163545513E0,1.664304832E0,2.750323984E0
1.245946333E0,4.920800346E-1,1.840797920E0,1.584160701E0,2.477951749E0
1.255964333E0,5.947898859E-1,1.091693873E0,1.296523007E0,1.796257896E0
1.265983333E0,7.162733924E-1,6.849607486E-2,8.544841750E-1,1.117086608E0
1.276001333E0,7.829661494E-1,-7.276418415E-1,2.842575650E-1,1.106029387E0
1.286020333E0,9.224403691E-1,-1.249441227E0,-2.993036934E-1,1.581639123E0
1.296038333E0,9.989418304E-1,-1.635811204E0,-8.310073118E-1,2.089099382E0
1.306057333E0,1.059718375E0,-1.967389846E0,-1.200275499E0,2.536589662E0
1.316075333E0,1.013174538E0,-2.296817006E0,-1.316159127E0,2.834460416E0
1.326093333E0,8.825781459E-1,-2.486334913E0,-1.112087646E0,2.863135417E0
1.336112333E0,7.932730365E-1,-2.417983740E0,-7.082942089E-1,2.641516262E0
1.346130333E0,6.950813287E-1,-2.186478585E0,-1.256074381E-1,2.297738863E0
1.356149333E0,6.992445463E-1,-1.850265732E0,4.440212210E-1,2.027210166E0
1.366167333E0,8.192773587E-1,-1.521813741E0,7.263481450E-1,1.874757073E0
1.376186333E0,9.444399333E-1,-1.194694039E0,7.938963497E-1,1.717420172E0
1.386204333E0,9.224356914E-1,-8.533259878E-1,7.306727457E-1,1.453593997E0
1.396223333E0,7.310282564E-1,-3.579707815E-1,4.680626329E-1,9.389504888E-1
1.406241333E0,3.507089782E-1,2.022578207E-1,1.951496530E-1,4.494311966E-1
1.416260333E0,-6.560868323E-2,6.998118724E-1,-3.317357501E-2,7.036630175E-1
1.426278333E0,-4.290628374E-1,1.025638024E0,-2.159025542E-1,1.132537941E0
1.436296333E0,-6.935101819E-1,1.185313936E0,-3.595171873E-1,1.419569691E0
1.446315333E0,-8.724057448E-1,1.202361785E0,-4.575200300E-1,1.554377761E0
1.456333333E0,-1.014570268E0,1.098674864E0,-5.215482473E-1,1.583809288E0
1.466352333E0,-1.098417587E0,8.698413022E-1,-5.127610151E-1,1.492001657E0
1.476370333E0,-1.173421576E0,5.159815519E-1,-3.569725156E-1,1.330633133E0
1.486389333E0,-1.177238638E0,1.361728817E-2,-1.322476459E-1,1.184721774E0
1.496407333E0,-1.074552761E0,-4.930038947E-1,1.130898285E-1,1.187647164E0
1.506426333E0,-1.002623822E0,-9.485090107E-1,3.522315931E-1,1.424426540E0
1.516444333E0,-9.961603099E-1,-1.394791460E0,5.891970241E-1,1.812438057E0
1.526463333E0,-1.068317290E0,-1.778854418E0,7.614244223E-1,2.210292293E0
1.536481333E0,-1.187587625E0,-2.065359360E0,9.274572802E-1,2.556609212E0
1.546499333E0,-1.383971626E0,-2.190986496E0,1.084798837E0,2.809374984E0
1.556518333E0,-1.664218147E0,-2.095026086E0,1.203325991E0,2.933726262E0
1.566536333E0,-1.902489261E0,-1.875297077E0,1.283385483E0,2.963660374E0
1.576555333E0,-2.105694623E0,-1.586464212E0,1.303816824E0,2.941216900E0
1.586573333E0,-2.241555263E0,-1.332519344E0,1.281603252E0,2.905629828E0
1.596592333E0,-2.225256734E0,-1.151468643E0,1.205176635E0,2.780305431E0
1.606610333E0,-2.068744898E0,-9.829898952E-1,1.111607151E0,2.545907509E0
1.616629333E0,-1.838986745E0,-7.752738449E-1,1.037874931E0,2.249467972E0
1.626647333E0,-1.578359971E0,-5.152975738E-1,1.004753963E0,1.940691195E0
1.636666333E0,-1.226928862E0,-1.161053838E-1,9.524488646E-1,1.557560186E0
1.646684333E0,-8.175997925E-1,4.006222728E-1,9.267252088E-1,1.299148659E0
1.656702333E0,-3.830411571E-1,9.510383700E-1,9.409666872E-1,1.391622368E0
1.666721333E0,9.256259322E-2,1.599968795E0,7.887613249E-1,1.786228543E0
1.676739333E0,5.419211161E-1,2.057996400E0,6.945884085E-1,2.238633676E0
1.686758333E0,9.475576687E-1,2.163363518E0,5.713677307E-1,2.429911178E0
1.696776333E0,1.325206524E0,1.810914263E0,2.883474000E-1,2.262460391E0
1.706795333E0,1.570855070E0,1.166658540E0,-4.463787087E-1,2.006970790E0
1.716813333E0,1.694643549E0,4.277005823E-1,-1.311629727E0,2.185204129E0
1.726832333E0,1.683436775E0,-2.083848256E-1,-2.168047869E0,2.752783169E0
1.736850333E0,1.565518316E0,-6.712917857E-1,-3.222476560E0,3.644973997E0
1.746869333E0,1.267899132E0,-9.552881263E-1,-4.227121764E0,4.515385036E0
1.756887333E0,7.988834399E-1,-1.115847113E0,-4.497715702E0,4.702422362E0
1.766906333E0,2.464016676E-1,-1.378664108E0,-4.167679847E0,4.396701470E0
1.776924333E0,-2.996347189E-1,-1.792713342E0,-3.698151062E0,4.120670257E0
1.786942333E0,-5.720576656E-1,-2.253808250E0,-3.174874377E0,3.935318146E0
1.796961333E0,-3.516983271E-1,-2.615734380E0,-2.840695185E0,3.877538807E0
1.806979333E0,1.564638895E-1,-2.947935752E0,-2.418546388E0,3.816303549E0
1.816998333E0,6.667673564E-1,-3.272208298E0,-1.793464855E0,3.790572786E0
1.827016333E0,1.166233009E0,-3.438672096E0,-1.381136895E0,3.884855768E0
1.837035333E0,1.568613247E0,-3.315610426E0,-1.265073027E0,3.879978064E0
1.847053333E0,1.841736106E0,-2.947004290E0,-1.172049819E0,3.667496005E0
