"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.713617083E0;1.544795199E0;-3.487437875E0;5.237257504E-1;3.850052441E0
2.723635083E0;1.351948180E0;-3.262712420E0;6.777512779E-1;3.596165042E0
2.733653083E0;1.092938746E0;-2.797612608E0;8.590477075E-1;3.123958126E0
2.743672083E0;7.962100929E-1;-2.193311641E0;1.067991527E0;2.566159069E0
2.753689958E0;4.931518292E-1;-1.507899853E0;1.315039970E0;2.060653007E0
2.763707958E0;1.079319996E-1;-7.684521908E-1;1.500452254E0;1.689238010E0
2.773725958E0;-2.398270583E-1;-3.265026748E-2;1.668051581E0;1.685520435E0
2.783743958E0;-4.616522938E-1;5.745210975E-1;1.783158699E0;1.929469429E0
2.793761958E0;-6.516002637E-1;1.019445677E0;1.778810125E0;2.151282839E0
2.803779958E0;-8.134891999E-1;1.308615634E0;1.591196948E0;2.214982457E0
2.813798958E0;-9.505818486E-1;1.396747792E0;1.242810484E0;2.097400330E0
2.823816958E0;-1.068731858E0;1.325975432E0;7.303295141E-1;1.853046095E0
2.833834958E0;-1.135132254E0;1.079660304E0;1.748164722E-1;1.576309742E0
2.843852958E0;-1.156344783E0;6.929143506E-1;-3.180394149E-1;1.385067732E0
2.853870958E0;-1.144826937E0;2.353773272E-1;-7.271854663E-1;1.376528207E0
2.863888958E0;-1.168717491E0;-1.743107611E-1;-1.169374133E0;1.662444188E0
2.873906958E0;-1.231449344E0;-4.623083514E-1;-1.626267378E0;2.091636222E0
2.883924958E0;-1.344227516E0;-6.844165921E-1;-1.940358899E0;2.457715676E0
2.893943958E0;-1.496527603E0;-8.170027918E-1;-2.042302034E0;2.660467258E0
2.903961958E0;-1.602061660E0;-8.777401596E-1;-2.060893841E0;2.753963103E0
2.913979958E0;-1.657611963E0;-8.692616969E-1;-2.027484459E0;2.759345312E0
2.923997958E0;-1.697580020E0;-7.798998696E-1;-1.864018821E0;2.639050568E0
2.934015958E0;-1.661431364E0;-6.394532579E-1;-1.506090286E0;2.331858185E0
2.944033958E0;-1.549357781E0;-5.009081608E-1;-1.015815725E0;1.919192567E0
2.954051958E0;-1.419281207E0;-3.173225462E-1;-6.278482890E-1;1.584060042E0
2.964069958E0;-1.368589355E0;-2.790408254E-2;-4.687325411E-1;1.446902089E0
2.974088958E0;-1.299266521E0;2.820153040E-1;-3.459726604E-1;1.373798823E0
2.984106958E0;-1.179357085E0;5.800782913E-1;-2.237822986E-1;1.333211339E0
2.994124958E0;-1.007685172E0;8.167145240E-1;-2.341611063E-1;1.318060485E0
3.004142958E0;-7.174814272E-1;1.034054360E0;-3.243286800E-1;1.299706548E0
3.014160958E0;-3.416516411E-1;1.153089638E0;-2.182157858E-1;1.222276436E0
3.024178958E0;8.928815246E-2;1.138366349E0;5.772298202E-3;1.141877243E0
3.034196958E0;4.646063071E-1;1.062157248E0;1.195439486E-1;1.165473207E0
3.044215958E0;8.268565196E-1;9.579043168E-1;1.655809047E-1;1.276201168E0
3.054233958E0;1.154594711E0;8.659732229E-1;1.409693527E-1;1.450127901E0
3.064251958E0;1.413293073E0;7.593404746E-1;7.006835461E-2;1.605896896E0
3.074269958E0;1.594846780E0;7.183450609E-1;4.850144785E-2;1.749830926E0
