"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.176240000E-1,4.458501935E-1,-4.888710827E-1,-9.449648671E-1,1.153575282E0
9.275470000E-1,2.209165782E-1,-6.108972108E-1,-8.679921202E-1,1.084163206E0
9.374700000E-1,2.824567688E-1,-4.483260508E-1,-6.304348049E-1,8.235448483E-1
9.473930000E-1,1.516241491E-2,-8.355266248E-1,-7.363340199E-1,1.113787425E0
9.573160000E-1,8.036594456E-1,-8.753011398E-1,-4.226311925E-1,1.261204866E0
9.672390000E-1,7.601327723E-1,1.123765559E0,1.366999497E0,1.925964301E0
9.771620000E-1,9.020949823E-1,9.980723494E-1,2.151681805E-1,1.362432060E0
9.870850000E-1,8.106936461E-1,3.667237709E-1,-2.910251324E-1,9.361656582E-1
9.970080000E-1,5.981087655E-1,1.356827389E-1,-3.736825423E-1,7.181800216E-1
1.006931000E0,-9.827941597E-2,-2.837226909E-1,-1.754164696E-5,3.002622342E-1
1.016854000E0,-1.008926536E0,-7.575244756E-1,-3.825403431E-1,1.318375212E0
1.026777000E0,-1.999868206E0,-1.057789305E0,-6.468469159E-1,2.353041008E0
1.036700000E0,-2.971614636E0,-1.508702383E0,-3.908208776E-1,3.355505534E0
1.046623000E0,-1.382965320E0,-1.294930518E0,-5.689641961E-1,1.978170462E0
1.056546000E0,-2.774076980E-1,-7.764280853E-1,-4.614178205E-1,9.448290891E-1
1.066469000E0,-2.936021465E-1,-1.050175426E0,-3.123173296E-1,1.134289540E0
1.076392000E0,-2.466548520E-1,-1.403234108E0,-5.543229143E-1,1.528783330E0
1.086315000E0,-7.876059151E-1,-1.612414740E0,-1.375259274E0,2.260872053E0
1.096238000E0,-8.908086866E-1,-1.911551861E0,-1.264348264E0,2.458891451E0
1.106161000E0,-4.329857343E-1,-1.887514249E0,-9.338178813E-1,2.149930818E0
1.116084000E0,-3.208063173E-1,-1.993186300E0,-4.827427621E-1,2.075752609E0
1.126007000E0,-2.896505982E-1,-1.486075413E0,-5.726631448E-2,1.515122778E0
1.135930000E0,4.133689106E-2,-7.755477870E-1,-2.079642646E-1,8.040101018E-1
1.145853000E0,5.930596948E-2,-3.379451277E-1,-8.422401054E-1,9.094462615E-1
1.155776000E0,-1.260628120E0,8.646252204E-2,-1.661845201E0,2.087675381E0
1.165699000E0,-1.206145518E0,-1.451699559E-1,-1.609240286E0,2.016312383E0
1.175622000E0,-2.069982169E0,-2.737975905E-1,-1.848694292E0,2.788810120E0
1.185545000E0,-4.058455905E0,-1.125301038E0,-1.780180128E0,4.572352573E0
1.195468000E0,-5.167419530E0,-2.064543673E0,-9.412835332E-1,5.643631798E0
1.205391000E0,-5.945966354E0,-2.362403178E0,-3.922429204E-2,6.398203123E0
1.215314000E0,-5.687071525E0,-2.209098539E0,9.400475049E-1,6.173053394E0
1.225237625E0,-4.920144289E0,-1.560032166E0,2.108166826E0,5.575471957E0
1.235160625E0,-4.842230140E0,-7.316278884E-1,1.634842905E0,5.162865815E0
1.245083625E0,-3.560245650E0,-5.248757516E-1,-3.531831544E-2,3.598901364E0
1.255006625E0,-2.669431116E0,-9.615512252E-2,-1.098220536E0,2.888112989E0
1.264929625E0,-1.620369877E0,3.085482144E-1,-1.057677112E0,1.959459469E0
1.274852625E0,1.408086712E0,-5.021164879E-1,2.850155469E-1,1.521861695E0
1.284775625E0,4.676611265E0,-9.294061571E-1,2.709659375E0,5.484226715E0
