"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.637174458E0,-5.452132155E0,-2.964895718E1,3.845506158E0,3.039036565E1
1.647097458E0,-1.180287377E0,-1.629622745E1,1.356742166E0,1.639514735E1
1.657020458E0,-5.879463047E-2,-3.446144253E0,-2.005117397E0,3.987463203E0
1.666943458E0,6.202565566E-1,1.833662855E0,-5.039552618E0,5.398530194E0
1.676866458E0,1.234770563E0,5.173112379E0,-5.897903411E0,7.941726177E0
1.686789458E0,1.560799905E0,6.900000983E0,-5.125117264E0,8.735727610E0
1.696711458E0,1.335133342E0,7.384795972E0,-3.240989137E0,8.174460421E0
1.706634458E0,2.720982800E-1,6.864926460E0,-1.456679121E0,7.023045411E0
1.716557458E0,-8.061319408E-1,5.333036066E0,-3.376676407E-1,5.404178182E0
1.726480458E0,-5.260889027E-1,2.498445666E0,4.800106506E-1,2.597962761E0
1.736403458E0,2.867641202E-1,-9.953656733E-2,1.312638518E0,1.347279135E0
1.746326458E0,9.186899650E-1,-1.899302529E0,1.992258347E0,2.901798523E0
1.756249458E0,1.852477441E0,-2.887907651E0,2.361688648E0,4.165243875E0
1.766172458E0,2.623693026E0,-3.276936357E0,2.084272033E0,4.686818418E0
1.776095458E0,3.003600368E0,-3.107699810E0,1.193709075E0,4.483787978E0
1.786018458E0,3.219416420E0,-2.304553165E0,-1.475084402E-1,3.961990171E0
1.795941458E0,3.348061303E0,-1.513884478E0,-1.277576567E0,3.890187989E0
1.805864458E0,3.212516997E0,-1.116935134E0,-1.794381406E0,3.845466706E0
1.815787458E0,3.029231345E0,-1.230084019E0,-1.926383031E0,3.794772828E0
1.825710458E0,3.072726443E0,-1.640926348E0,-1.925152192E0,3.980012316E0
1.835633458E0,3.144628485E0,-2.031665949E0,-1.765412546E0,4.139207206E0
1.845556458E0,3.056931652E0,-2.367322440E0,-1.316093346E0,4.084256157E0
1.855480042E0,2.882976694E0,-2.836826960E0,-7.694394931E-1,4.117180947E0
1.865403042E0,2.793619837E0,-3.381710860E0,-3.814572926E-1,4.402929684E0
1.875326042E0,2.795787692E0,-3.833938612E0,-1.963611960E-1,4.749112740E0
1.885249042E0,2.844841738E0,-4.000697694E0,-4.052882047E-1,4.925745130E0
1.895172042E0,2.927216435E0,-3.719727287E0,-1.144396875E0,4.869765021E0
1.905095042E0,3.036337759E0,-3.516014387E0,-2.317922677E0,5.191769418E0
1.915018042E0,3.051051400E0,-3.661363304E0,-3.794986215E0,6.092324373E0
1.924941042E0,2.812638198E0,-3.923776987E0,-5.396045077E0,7.240460065E0
1.934864042E0,2.228469487E0,-3.906302583E0,-6.641124281E0,8.020586503E0
1.944787042E0,1.431787232E0,-3.335385125E0,-7.109665765E0,7.982615855E0
1.954710042E0,5.993132919E-1,-2.637729852E0,-6.781256897E0,7.300838329E0
1.964633042E0,9.776339918E-2,-2.021490040E0,-5.914110723E0,6.250814772E0
1.974556042E0,1.977464014E-1,-1.490514327E0,-4.374390907E0,4.625584548E0
1.984479042E0,7.094570008E-1,-9.882040036E-1,-2.199668149E0,2.513646028E0
1.994402042E0,1.608144518E0,-5.154981333E-1,-1.254052341E-1,1.693397056E0
2.004325042E0,2.603997849E0,-1.884025508E-1,1.614463019E0,3.069656522E0
2.014248042E0,3.314751470E0,6.982043266E-2,3.908898747E0,5.125616218E0
2.024171042E0,3.836411984E0,3.836358190E-1,6.461595465E0,7.524456745E0
2.034094042E0,4.197933341E0,5.956137586E-1,8.318517959E0,9.336762882E0
2.044017042E0,4.176978967E0,3.861682481E-1,8.631534616E0,9.596857247E0
2.053940042E0,3.946357765E0,-3.487232637E-1,7.290807828E0,8.297663906E0
2.063863042E0,3.487414193E0,-1.215131519E0,5.099002429E0,6.295905665E0
2.073786042E0,2.821011996E0,-1.769606023E0,3.012441065E0,4.490480523E0
2.083709042E0,2.396400497E0,-1.787843488E0,2.180612658E0,3.700566342E0
2.093632042E0,2.216120460E0,-1.547665597E0,2.050267696E0,3.392647391E0
2.103555042E0,2.194297774E0,-1.179379304E0,1.758646002E0,3.049379285E0
2.113478042E0,1.912583602E0,-7.982314754E-1,1.279690043E0,2.435724970E0
2.123401042E0,1.470107836E0,-4.699237651E-1,1.225347263E0,1.970665195E0
2.133324042E0,1.117358472E0,-2.372402501E-1,1.715884144E0,2.061317852E0
2.143247042E0,5.552456050E-1,-5.491178691E-2,2.782033871E0,2.837432898E0
2.153170042E0,-1.049002182E-1,4.264608264E-2,3.586352298E0,3.588139567E0
2.163093042E0,-7.817334102E-1,5.854758561E-2,3.630139757E0,3.713818736E0
2.173016042E0,-1.455851886E0,1.545921957E-1,3.196442417E0,3.515771265E0
2.182939042E0,-2.044522076E0,4.076573503E-1,2.531037462E0,3.279086103E0
2.192862042E0,-2.436327917E0,6.611914515E-1,2.063863496E0,3.260736172E0
